Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-02 00:00:00+05:30,1105.8044295250506,1105.8044295250506,1073.146446824375,1083.12255859375,3423995,0.0,0.0
2024-05-03 00:00:00+05:30,1086.944191347521,1106.6978132146799,1081.7824957113928,1086.2493896484375,2935813,0.0,0.0
2024-05-06 00:00:00+05:30,1096.8706259250594,1101.4864405762987,1082.03066004321,1090.071044921875,1076304,0.0,0.0
2024-05-07 00:00:00+05:30,1086.9939162345802,1113.2989593794507,1082.080260000391,1091.3118896484375,2614541,0.0,0.0
2024-05-08 00:00:00+05:30,1094.2898415751029,1109.6261298967584,1087.0931786798562,1106.8468017578125,1071294,0.0,0.0
2024-05-09 00:00:00+05:30,1105.8044757800046,1106.499277520298,1070.0693221641336,1077.0675048828125,1743688,0.0,0.0
2024-05-10 00:00:00+05:30,1079.9460208713356,1085.9018795192894,1059.7954384824443,1082.9239501953125,1080599,0.0,0.0
2024-05-13 00:00:00+05:30,1078.1096077306916,1092.9000136208642,1068.133617639409,1088.8797607421875,933422,0.0,0.0
2024-05-14 00:00:00+05:30,1087.9369114235865,1090.3192792596963,1074.2383872451512,1077.4644775390625,1194960,0.0,0.0
2024-05-15 00:00:00+05:30,1078.010427995248,1082.8247228913463,1048.231134404219,1061.0362548828125,1920081,0.0,0.0
2024-05-16 00:00:00+05:30,1063.1208112594836,1094.4387510404665,1050.0675296318832,1091.6593017578125,2665288,0.0,0.0
2024-05-17 00:00:00+05:30,1084.9589337929028,1093.0985589352554,1081.1372820025574,1087.1427001953125,1069069,0.0,0.0
2024-05-21 00:00:00+05:30,1080.9883206619147,1089.525026967127,1080.9386400387136,1085.90185546875,906092,0.0,0.0
2024-05-22 00:00:00+05:30,1091.907403289225,1113.7455513550094,1085.901864102233,1112.107666015625,2032291,0.0,0.0
2024-05-23 00:00:00+05:30,1119.1554515580674,1122.8778633059064,1095.8780185638168,1109.725341796875,2087340,0.0,0.0
2024-05-24 00:00:00+05:30,1102.8264876516973,1102.8264876516973,1087.9368411037447,1090.1702880859375,1424791,0.0,0.0
2024-05-27 00:00:00+05:30,1090.9147988734837,1101.8338732935094,1078.6556804636334,1079.896484375,1881215,0.0,0.0
2024-05-28 00:00:00+05:30,1080.9883733756922,1089.872480959785,1072.0545851659758,1087.490234375,981637,0.0,0.0
2024-05-29 00:00:00+05:30,1077.0177408162403,1081.980956211707,1060.1428084716542,1063.4185791015625,1526469,0.0,0.0
2024-05-30 00:00:00+05:30,1063.120724936637,1066.545295049466,1044.2605066604503,1059.3486328125,2743237,0.0,0.0
2024-05-31 00:00:00+05:30,1061.8302577701388,1062.9222620996038,1040.587792724659,1052.4498291015625,4787041,0.0,0.0
