Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-03 00:00:00+05:30,311.29998779296875,317.79998779296875,307.70001220703125,314.3999938964844,9779703,0.0,0.0
2025-03-04 00:00:00+05:30,311.29998779296875,314.8999938964844,308.0,313.75,8734999,0.0,0.0
2025-03-05 00:00:00+05:30,313.54998779296875,327.29998779296875,313.5,326.20001220703125,10493615,0.0,0.0
2025-03-06 00:00:00+05:30,329.0,338.79998779296875,323.20001220703125,337.8999938964844,26294903,0.0,0.0
2025-03-07 00:00:00+05:30,335.8500061035156,338.75,328.70001220703125,329.54998779296875,8992315,0.0,0.0
2025-03-10 00:00:00+05:30,329.45001220703125,334.95001220703125,326.29998779296875,329.3999938964844,11383132,0.0,0.0
2025-03-11 00:00:00+05:30,327.0,333.25,323.70001220703125,330.29998779296875,10299324,0.0,0.0
2025-03-12 00:00:00+05:30,331.0,334.79998779296875,326.3999938964844,330.1499938964844,6984859,0.0,0.0
2025-03-13 00:00:00+05:30,332.0,334.54998779296875,328.45001220703125,331.8999938964844,8965150,0.0,0.0
2025-03-17 00:00:00+05:30,332.95001220703125,334.5,330.5,331.6499938964844,4353561,0.0,0.0
2025-03-18 00:00:00+05:30,331.6499938964844,331.6499938964844,331.6499938964844,331.6499938964844,0,0.0,0.0
2025-03-19 00:00:00+05:30,339.0,343.8999938964844,336.3500061035156,341.29998779296875,30582397,0.0,0.0
2025-03-20 00:00:00+05:30,344.70001220703125,344.70001220703125,340.29998779296875,341.75,15002119,0.0,0.0
2025-03-21 00:00:00+05:30,342.0,353.8500061035156,341.75,351.29998779296875,36406837,0.0,0.0
2025-03-24 00:00:00+05:30,357.0,368.0,353.6499938964844,366.95001220703125,24588471,0.0,0.0
2025-03-25 00:00:00+05:30,369.0,371.45001220703125,364.1499938964844,366.95001220703125,23189083,0.0,0.0
2025-03-26 00:00:00+05:30,366.95001220703125,369.0,353.29998779296875,354.6499938964844,18668095,0.0,0.0
2025-03-27 00:00:00+05:30,353.8999938964844,364.45001220703125,351.0,360.6499938964844,37930538,0.0,0.0
2025-03-28 00:00:00+05:30,362.0,364.29998779296875,356.45001220703125,357.6000061035156,11327077,0.0,0.0
