Date,Close
2025-06-16 00:00:00+05:30,24946.5
2025-06-17 00:00:00+05:30,24853.400390625
2025-06-18 00:00:00+05:30,24812.05078125
2025-06-19 00:00:00+05:30,24793.25
2025-06-20 00:00:00+05:30,25112.400390625
