Heading,Source,Date,Symbol
"Bharti Airtel best-placed to benefit from rising ARPUs, say analysts; here are stock price targets",Business Today,30 Oct 2024,BHARTIARTL
"Bharti Airtel Q2 Results: Net profit soars 168% YoY to Rs 3,593 crore, ARPU rises to Rs 233",The Economic Times,28 Oct 2024,BHARTIARTL
"Bharti Airtel Q2 results: Net profit rises 168% to ₹3,593 crore",Mint,28 Oct 2024,BHARTIARTL
"Quarterly Results: Bharti Airtel, BHEL, IOC, Tata Tech among others to declare Q2 FY25 earnings on Monday, Oct 28",ET Now,26 Oct 2024,BHARTIARTL
"Exclusive: Nokia in talks with Bharti Airtel for multi-billion dollar 5G contract, sources say",Reuters,16 Oct 2024,BHARTIARTL
"Stock Radar: Bharti Airtel, Adani Power, Suzlon, Federal Bank, Quess Corp, Genesys International in focus...",Moneycontrol,29 Oct 2024,BHARTIARTL
Bharti Airtel gets CCI approval to up stake in Indus Tower to over 50%,Business Standard,22 Oct 2024,BHARTIARTL
"Bharti Airtel appoints Shashwat Sharma as MD, CEO",Financial Express,28 Oct 2024,BHARTIARTL
"Q2 results today: Bharti Airtel, Sun Pharma, Ambuja Cements, Indian Oil, BHEL, Adani Power & more to report earnings",Mint,28 Oct 2024,BHARTIARTL
Bharti Airtel’s Africa business reported a consolidated profit of $48 million for Q2,The Economic Times,25 Oct 2024,BHARTIARTL
