Heading,Source,Date,Symbol
"Coal India Q2 Results | Profit falls 22% to ₹6,289 crore, misses estimates; declares dividend of ₹15.75",CNBC TV18,25 Oct 2024,COALINDIA
Coal India Q2 Results Live: Profit Falls by 7.51% YOY,Mint,26 Oct 2024,COALINDIA
Coal India shares in focus ahead of Q2 results today. Here's what to expect,The Economic Times,25 Oct 2024,COALINDIA
What's led Coal India stock to drop 6% in trade post Q2 results; Details,Business Standard,28 Oct 2024,COALINDIA
Buy Coal India; target of Rs 600: Emkay Global Financial,Moneycontrol,3 Oct 2024,COALINDIA
"Coal India Q2 Results FY 2025 Preview: 1st interim dividend announcement soon? Check date, time, and key expectations",ET Now,24 Oct 2024,COALINDIA
Coal India Share Price: Rs 15.75/Share Dividend Paying Maharatna PSU Stock Slumps 5% On Weak Q2,Goodreturns,28 Oct 2024,COALINDIA
Coal India to pay INR 17.6 bln to workers as festival bonus by Wed,NSE Cogencis,4 Oct 2024,COALINDIA
"Q2 Result 2024: Coal India, JSW Steel, DLF, Interglobe Aviation, BPCL, NIIT, Mahindra Holidays, others releasing Q2 report today",Financial Express,25 Oct 2024,COALINDIA
Coal India shares tumble nearly 6% after Q2 PAT falls 22% YoY. Should you invest?,The Economic Times,28 Oct 2024,COALINDIA
