Heading,Source,Date,Symbol
Bajaj Finance surges over 5% on steady Q2 earnings; profit zooms 13%,Business Standard,23 Oct 2024,BAJAJFINSV
Bajaj Finserv shares in focus ahead of Q2FY25 earnings today,The Economic Times,23 Oct 2024,BAJAJFINSV
Bajaj Finance shares in news today post Q2 business updates,Business Today,4 Oct 2024,BAJAJFINSV
"Bajaj Finserv Q2 Results: Net profit rises 8% to ₹1,929 crore; revenue jumps 30% YoY",Mint,23 Oct 2024,BAJAJFINSV
"Bajaj Finance Q2 net profit rises 13% to Rs 4,000 crore, misses estimates",Moneycontrol,22 Oct 2024,BAJAJFINSV
Allianz looks to exit Bajaj insurance Joint Venture - Banking & Finance News,Financial Express,23 Oct 2024,BAJAJFINSV
"Bajaj Finserv Q2 net profit rises 8% to Rs 2,087 cr; interest income jumps",Business Standard,23 Oct 2024,BAJAJFINSV
"Bajaj Finance Q2 results preview: NII may jump by up to 28% YoY on loan growth, NIMs to decline sequential",The Economic Times,21 Oct 2024,BAJAJFINSV
"Bajaj Finance Q2 Results: Net profit surges 80% to ₹5,613 crore, AUM rises 29% YoY; 5 key highlights",Mint,22 Oct 2024,BAJAJFINSV
"Bajaj Finance Q2 Results: Cons PAT rises 13% YoY to Rs 4,000 crore, misses estimates",The Economic Times,22 Oct 2024,BAJAJFINSV
