Heading,Source,Date,Symbol
Rebooting Tech Mahindra: New CEO Mohit Joshi takes charge,Business Today,1 Apr 2024,TECHM
"Share Market HIGHLIGHTS: Sensex ends 363 pts higher to reclaim 74,000; Nifty tops 22,450 led by financial, metal stocks",Zee Business,1 Apr 2024,TECHM
