Date,Close
2023-10-16 00:00:00+05:30,19731.75
2023-10-17 00:00:00+05:30,19811.5
2023-10-18 00:00:00+05:30,19671.099609375
2023-10-19 00:00:00+05:30,19624.69921875
2023-10-20 00:00:00+05:30,19542.650390625
