Date,Close
2023-08-28 00:00:00+05:30,19306.05078125
2023-08-29 00:00:00+05:30,19342.650390625
2023-08-30 00:00:00+05:30,19347.44921875
2023-08-31 00:00:00+05:30,19253.80078125
2023-09-01 00:00:00+05:30,19435.30078125
