Heading,Source,Date,Symbol,Month
"Stocks To Watch: Adani Group Wipro, UPL, Dr Reddy’s Lab, Bharti Airtel, Tata Power, PSP Projects, Garden Reach Shipbuilders",Financial Express,2024-11-21,DRREDDY,2024-11
Dr Reddy's Labs tanks over 3% after USFDA inspects Hyderabad API facility,Business Standard,2024-11-21,DRREDDY,2024-11
USFDA issues seven observations to Dr Reddy's Hyderabad manufacturing plant,Business Standard,2024-11-19,DRREDDY,2024-11
Dr Reddy’s and Aurobindo Pharma Sign MoUs with Telangana Government for New Pharma City Facilities,Goodreturns,2024-11-22,DRREDDY,2024-11
Top stocks bought and sold by mutual funds in October 2024,Upstox,2024-11-18,DRREDDY,2024-11
