Heading,Source,Date,Symbol,Month
"Bajaj Finance's FD book grows 21% to Rs 66,131 cr as on September end",Business Standard,2024-11-18,BAJAJFINSV,2024-11
"Stocks to watch, Nov. 19: NTPC, Waaree Energies, Bajaj Fin, ITI, SpiceJet",Business Standard,2024-11-19,BAJAJFINSV,2024-11
"Stocks in News Today: Bajaj Finance, RVNL, EaseMyTrip, NTPC and more",News9live,2024-11-19,BAJAJFINSV,2024-11
