Heading,Source,Date,Symbol,Month
Britannia Industries share price dips 3%; here's what's dragging stock,Business Standard,2024-11-21,BRITANNIA,2024-11
Britannia Industries Share Price Hits Over Six–Month Low Following FSSAI Notice,NDTV Profit,2024-11-21,BRITANNIA,2024-11
"Stocks To Watch: Waaree Energies, GMR Airports, Britannia Industries, Medplus Health, GVK Power",Financial Express,2024-11-19,BRITANNIA,2024-11
Britannia faces notice from Food Safety Authority over product compliance,ETLegalWorld.com,2024-11-20,BRITANNIA,2024-11
FMCG distributors flag deep discounts by quick commerce companies,Business Standard,2024-11-24,BRITANNIA,2024-11
