Heading,Source,Date,Symbol
"Neutral on Bajaj Auto, target price Rs 8,770: Motilal Oswal Financial Services",The Economic Times,31 Jan 2025,BAJAJ-AUTO
"Stocks to buy or sell: Osho Krishan of Angel One suggests buying IRFC, Bajaj Auto today - January 30",Mint,30 Jan 2025,BAJAJ-AUTO
"Bajaj Auto Q3 Results: Consolidated net profit up 8% at Rs 2,196 crore, earnings beat estimates",Moneycontrol,28 Jan 2025,BAJAJ-AUTO
"Bajaj Finance, TaMo, Maruti: Largecap buy, sell stock ideas post Q3 results",Business Standard,30 Jan 2025,BAJAJ-AUTO
Ola Electric vs Bajaj Auto vs TVS Motor: HSBC shares target prices post recent correction,Business Today,29 Jan 2025,BAJAJ-AUTO
"Stocks to buy today: Bajaj Auto, Tata Motors and Maruti on investors' radar",The Economic Times,29 Jan 2025,BAJAJ-AUTO
"Bajaj Auto Q3 Results 2025 Highlights: PAT rises 3% YoY to ₹2,109; revenue up 6%",Mint,28 Jan 2025,BAJAJ-AUTO
"Trade Spotlight: How should you trade IRCTC, Bajaj Finance, Bajaj Auto, Biocon, Redington, Divis...",Moneycontrol,21 Jan 2025,BAJAJ-AUTO
"Stocks to Watch, Jan 28: Bajaj Auto, Cipla, Coal India, Tata Steel, Emami",Business Standard,28 Jan 2025,BAJAJ-AUTO
"Bajaj Auto Q3 Results: Standalone PAT rises 3% YoY to Rs 2,109 crore, revenue up 6%",The Economic Times,28 Jan 2025,BAJAJ-AUTO
