Heading,Source,Date,Symbol
"Kotak Mahindra Bank share price rallies over 9% after Q3 results. Should you buy, sell or hold?",Mint,20 Jan 2025,KOTAKBANK
Kotak Bank shares rally 9% after Q3 PAT rises 10% YoY. What should investors do?,The Economic Times,20 Jan 2025,KOTAKBANK
"Kotak Mahindra Bank Q3: Brokerages upgrade stock on strong performance, reversal of RBI ban awaited; stock...",Moneycontrol,20 Jan 2025,KOTAKBANK
"Stock in Focus: Dixon Technologies, Kotak Mahindra Bank, Tata Steel, Wipro, Ramkrishna Forgings, Jio Financial, Power Grid, and more",Financial Express,20 Jan 2025,KOTAKBANK
"Stocks in news: Kotak Mahindra Bank, DRL, Adani Green, IndiGo, Indus Towers, Mankind Pharma",Business Today,24 Jan 2025,KOTAKBANK
HDFC Bank gets RBI nod to hike group stake in 3 banks,Times of India,4 Jan 2025,KOTAKBANK
"HDFC Bank to acquire up to 9.5% in Kotak Mahindra and AU, Capital SFBs",Business Standard,4 Jan 2025,KOTAKBANK
Kotak Mahindra Bank top buy call for medium term; here’s why,The Economic Times,7 Jan 2025,KOTAKBANK
"Kotak Mahindra Bank Q3 results: Net profit rises 10% YoY to Rs 4,701 crore",Moneycontrol,18 Jan 2025,KOTAKBANK
"Kotak Mahindra Bank Q3 results out. NII rises 14.75%, PAT jumps over 10% YoY despite dip in total income",Mint,18 Jan 2025,KOTAKBANK
