Heading,Source,Date,Symbol
"BSE, NSE to hold special session for ITC-ITC Hotels demerger: What we know",Business Standard,6 Jan 2025,ITC
"ITC Hotels Ltd charts robust growth plan, listed on stock exchanges",Times of India,31 Jan 2025,ITC
ITC Hotels listing update. 5 things to know,Financial Express,21 Jan 2025,ITC
6 Reasons Why ITC Hotels Demerger is a Game-Changer for Shareholders,The Economic Times,7 Jan 2025,ITC
ITC falls 6% as stock trades ex-demerger; ITC Hotels update & more,Business Today,6 Jan 2025,ITC
ITC Hotels Share Price Highlights: ITC Hotels share price ends at 5% lower circuit at ₹178.60 apiece on listing day,Mint,29 Jan 2025,ITC
ITC Hotels' demerger to mirror Reliance Industries-Jio Financial playbook,Business Standard,1 Jan 2025,ITC
ITC Hotels to see $190 million of fund outflows,Financial Express,29 Jan 2025,ITC
ITC share price adjusts by Rs 26 on NSE as stock trades ex-demerger of hotels biz,The Economic Times,6 Jan 2025,ITC
"ITC Hotels demerger: ITC shares to turn ex-date today; target prices, listing date & more",Business Today,6 Jan 2025,ITC
