Heading,Source,Date,Symbol
Nestle India Ltd drops for fifth straight session,Business Standard,16 Jan 2025,NESTLEIND
Nestle India Share Price Highlights: Nestle India Stock Performance Overview,The Economic Times,9 Jan 2025,NESTLEIND
Nestle India Q3 Results: Net profit up 6% YoY at Rs 696 crore; Rs 14.25 per share dividend declared,Moneycontrol,31 Jan 2025,NESTLEIND
"Markets give a thumbs up to call for deregulation! Sensex and Nifty surge over 1% led by Tata Consumer, Nestle India",Financial Express,31 Jan 2025,NESTLEIND
"Q3 Results Highlights 31st Jan: BEL, L&T, Nestle lead gains post Q3 results, Kalyan Jewellers & Waaree Energies rally, PNB, Vedanta, Marico Q3 profit rises",BusinessLine,31 Jan 2025,NESTLEIND
Nestle India Q3 Results: Net profit rises 5% YoY to ₹688 crore; interim dividend declared,Mint,31 Jan 2025,NESTLEIND
Nestle India Ltd gains for third straight session,Business Standard,9 Jan 2025,NESTLEIND
Nestle India announces second interim dividend of Rs 14.25 per share,The Economic Times,31 Jan 2025,NESTLEIND
"Nestle India Q3 Preview: Net profit may slip 9% on increased competition, downtrading, commodity inflation",Moneycontrol,29 Jan 2025,NESTLEIND
Nestle India misses estimates on weak urban demand,Financial Express,1 Feb 2025,NESTLEIND
