Heading,Source,Date,Symbol
Sun Pharma shares in spotlight as company to sell 100% stake in Japanese arm,The Economic Times,1 Jan 2025,SUNPHARMA
Sun Pharma shares gain as company to sell 100% stake in Japanese arm,Moneycontrol,1 Jan 2025,SUNPHARMA
"Sun Pharma Q3 Preview: Profits may jump 13%, revenues to rise 10% YoY",Business Standard,29 Jan 2025,SUNPHARMA
"Sun Pharma sets board meeting date to consider Q3 results 2025, interim dividend",Mint,17 Jan 2025,SUNPHARMA
"Buy Sun Pharma, target price Rs 2094: JM Financial",The Economic Times,13 Jan 2025,SUNPHARMA
"Stocks in news today: ITC, Sun Pharma, Piramal Enterprises, SJVN, Utkarsh SFB & LT Foods",Business Today,1 Jan 2025,SUNPHARMA
"Sun Pharma Q3 PAT rises 15% to ₹2,903 crore",The Hindu,31 Jan 2025,SUNPHARMA
"Q3 results, Jan 31: Pfizer, Sun Pharma, ONGC, Nestle to post earnings today",Business Standard,31 Jan 2025,SUNPHARMA
"Sun Pharma Q3 net profit rises 15% to Rs 2,903.4 crore, meets estimate; Rs 10.5 dividend declared",Moneycontrol,31 Jan 2025,SUNPHARMA
"Brokerages offer mixed views on Sun Pharma post steady Q3; buy, sell, hold?",Business Standard,1 Feb 2025,SUNPHARMA
