Heading,Source,Date,Symbol
"TCS, Dr Reddy's Labs among 6 large and mid-cap stocks that hit 52-week lows on Friday",The Economic Times,4 Apr 2025,DRREDDY
Stocks to buy for short term: Market experts recommend 5 largecap stocks; check out targets,Zee Business,3 Apr 2025,DRREDDY
"Dr Reddy's gets over Rs 2,395 crore show cause notice from I-T authority",Business Standard,5 Apr 2025,DRREDDY
