Heading,Source,Date,Symbol
"Top picks post Q2 results: ICICI Bank, ONGC could give 30-60% return in 1 year",The Economic Times,23 Nov 2024,ICICIBANK
ICICI Bank Ltd eases for fifth straight session,Business Standard,5 Nov 2024,ICICIBANK
"BFSI Stock Picks: ICICI Bank, SBI among Mirae Asset's top 10 picks for investors after mixed Q2; Should you buy or hold?",Mint,27 Nov 2024,ICICIBANK
"BOB, HDFC Bank, SBI, Bajaj Finance: 10 top banking and financial stocks to buy for long-term returns",Business Today,26 Nov 2024,ICICIBANK
"Trade Spotlight: How should you trade HDFC Bank, ICICI Bank, Birlasoft, Oracle Financial, VA Tech Wabag,...",Moneycontrol,11 Nov 2024,ICICIBANK
Almost all banks top Q2 estimates,Financial Express,21 Nov 2024,ICICIBANK
"ICICI Bank, Divis Labs, Trent, Apollo Hospitals & other stocks hit 52-week highs",Zee Business,27 Nov 2024,ICICIBANK
These two stocks from NIFTY50 gave consistent growth in PAT for four quarters; check details,Upstox,19 Nov 2024,ICICIBANK
"BFSI's 15% YoY Q2 earnings growth outperforms Nifty handsomely. HDFC Bank, ICICI Bank among analysts top b",The Economic Times,19 Nov 2024,ICICIBANK
"SBI, HDFC Bank, ICICI Bank continue to be systemically important: RBI",Business Standard,13 Nov 2024,ICICIBANK
