Heading,Source,Date,Symbol
"IndusInd Bank, IDFC First Bank among 10 stocks that LIC bought in Q2",The Economic Times,9 Nov 2024,INDUSINDBK
Why IndusInd Bank Share Price is Falling,Equitymaster,19 Nov 2024,INDUSINDBK
"RIL, IndusInd Bank, Bajaj Finance, Maruti Suzuki India, BPCL shares lead downgrades post Q2 results",Business Today,4 Nov 2024,INDUSINDBK
IndusInd keeps 'buy' tag after disappointing Q2 results' bring down stock,Business Standard,12 Nov 2024,INDUSINDBK
"23 Nifty 50 stocks plunge up to 37% from one-year highs; IndusInd Bank, Tata Motors among the worst hit",Mint,12 Nov 2024,INDUSINDBK
"Banks stocks suffer sharp decline amid broad sell-off, Adani bribery charges",Moneycontrol,21 Nov 2024,INDUSINDBK
Almost all banks top Q2 estimates,Financial Express,21 Nov 2024,INDUSINDBK
"CSR News: Bharat Sanjeevani Krishi Utthan initiative to Support 10,000 Farmer Producer Organizations (FPO)",The CSR Journal,18 Nov 2024,INDUSINDBK
IndusInd Bank and BFIL Partner with Ministry of Agriculture to Empower Farmer Producer Organizations,Elets BFSI,18 Nov 2024,INDUSINDBK
"Indian banks' microfinance loan stress to persist after new, informal regulation, bankers say",Reuters,8 Nov 2024,INDUSINDBK
