Heading,Source,Date,Symbol
"NTPC Green fixes Rs 102-108 price band for Rs 10,000 crore IPO. Check GMP, other details",The Economic Times,13 Nov 2024,NTPC
"NTPC Green Energy IPO: From financials to key dates, here are 10 things to know from the RHP",Mint,14 Nov 2024,NTPC
NTPC stock climbs 3% as its arm forms renewable energy JV with ONGC unit,Business Standard,19 Nov 2024,NTPC
NTPC Green Energy shares jump over 13% after muted debut,Financial Express,27 Nov 2024,NTPC
NTPC shares: Elara ups target price post NTPC Green Energy stock listing; here's why,Business Today,29 Nov 2024,NTPC
NTPC green energy’s $1.2 billion IPO fully sold on last day,Times of India,22 Nov 2024,NTPC
"Here's all you need to know about NTPC Green Energy's Rs 10,000-crore IPO",Moneycontrol,13 Nov 2024,NTPC
NTPC Green Energy IPO GMP & Subscription Status Live: NTPC Green Energy IPO sails through on Day 3,The Economic Times,22 Nov 2024,NTPC
"NTPC Green Energy IPO subscribed 90% on Day 2, retail investors lead",Moneycontrol,21 Nov 2024,NTPC
"Stocks to watch, Nov. 19: NTPC, Waaree Energies, Bajaj Fin, ITI, SpiceJet",Business Standard,19 Nov 2024,NTPC
