Date,Close
2024-09-02 00:00:00+05:30,25278.69921875
2024-09-03 00:00:00+05:30,25279.849609375
2024-09-04 00:00:00+05:30,25198.69921875
2024-09-05 00:00:00+05:30,25145.099609375
2024-09-06 00:00:00+05:30,24852.150390625
