week,strategy_return,benchmark_return,excess_return,cumulative_strategy,cumulative_benchmark
2024-03-03,0.01657523842626551,0.003925410317436864,0.012649828108828648,1.0165752384262654,1.0039254103174369
2024-03-10,0.021548914361314668,-0.013849712230297621,0.03539862659161229,1.038481331180946,0.9900213322838569
2024-03-17,0.02979861945347638,0.0018612323664217317,0.02793738708705465,1.0694266411783464,0.9918639920309517
2024-03-24,0.0016427670470911704,0.014642380187612625,-0.012999613140521454,1.0711834600237555,1.006387241696672
2024-03-31,0.004371038937147541,0.0023016302533167125,0.0020694086838308283,1.075865644636348,1.008703573018713
2024-04-07,-0.0013110462622325395,-0.006481004202790727,0.005169957940558188,1.074455135004283,1.0021661609226087
2024-04-14,-0.001584214368916156,-0.005634751375014031,0.004050537006097875,1.0727529677406535,0.9965192037693575
2024-04-21,0.013438481120486227,0.003740478620721134,0.009698002499765093,1.0871691382445818,1.0002466625461948
2024-04-28,0.0023622095171617888,-0.007399541515830401,0.00976175103299219,1.089737259529708,0.9928452958406133
2024-05-05,0.003976790606916678,-0.017266194062622326,0.021242984669539004,1.0940709164274127,0.9757026362884677
2024-05-12,0.013356400976994682,0.016379297700135208,-0.0030228967231405255,1.1086837662844853,0.9916839602350431
2024-05-19,0.0020827095216788866,0.018999860770043956,-0.01691715124836507,1.1109928325210567,1.0105258174073948
2024-05-26,-0.027678226621779725,-0.017518843982505004,-0.010159382639274721,1.0802425211273659,0.9928225732719412
2024-06-02,0.08162810371439475,0.001128357651091833,0.08049974606330292,1.1684206696786497,0.9939428322186693
2024-06-09,0.0011598994445820804,0.008873925051495922,-0.0077140256069138415,1.1697759201644482,1.0027630064172495
2024-06-16,-0.012809153604024143,-0.0024111139069339215,-0.010398039697090222,1.1547920807207732,1.0003452305871179
2024-06-23,0.01734221375161833,0.02008467246777319,-0.002742458716154861,1.174818731823309,1.0204368368981593
2024-06-30,0.002083284812491331,0.007534619055686104,-0.005451334243194774,1.177266213844747,1.0281254397345763
2024-07-07,0.018185979084320007,0.007466920096028612,0.010719058988291395,1.1986759525864041,1.0358023702417687
2024-07-14,0.0033051247315907437,-0.0022694721088240832,0.005574596840414827,1.2026377261224606,1.0334516456522511
2024-07-21,0.028811041113432908,0.013284764298173138,0.01552627681525977,1.2372869710943402,1.0471808071783004
2024-07-28,0.0018431278773088752,-0.004767269921091267,0.006610397798400142,1.239567449202995,1.0421886136142953
2024-08-04,0.003107842920505182,0.012965812355117746,-0.009857969434612564,1.2434198301244892,1.0557014356170584
2024-08-11,0.0054756423372206535,0.00797430445742802,-0.002498662120207367,1.2502283523892586,1.0641199202808127
2024-08-18,-0.022425553004872173,0.010194260530218229,-0.0326198135350904,1.2221912902045593,1.0749678359835504
2024-08-25,-0.004118692454866278,0.009008211908903935,-0.013126904363770214,1.2171574601591906,1.084651374045346
2024-09-01,-0.018321849166290226,-0.016873844038961285,-0.0014480051273289413,1.194856884762529,1.06634913592306
2024-09-08,0.013461253585759538,0.01684684247903475,-0.0033855888932752126,1.2109411562870078,1.0843137518436103
2024-09-15,0.006667676126459984,0.01604172822179544,-0.009374052095335457,1.2190153197253304,1.101708018357841
2024-09-22,-0.006876309864213725,0.009248543422930888,-0.01612485328714461,1.2106329926576755,1.1118972128050144
2024-09-29,-0.018077897630606056,-0.030849430067222065,0.01277153243661601,1.1887472933481757,1.077595817496647
2024-10-06,0.037760299311042876,0.006795519393444441,0.030964779917598436,1.233634746950195,1.0849186407727398
2024-10-13,-0.001412762807993486,-0.01090015086848481,0.009487388060491323,1.231891913661055,1.0730928639082855
2024-10-20,-0.03183290799300566,-0.024224059367321193,-0.007608848625684464,1.192677211716155,1.0470981986663226
2024-10-27,0.0012936267723050116,-0.0014298272820321876,0.002723454054337199,1.194220090887949,1.0456010290949027
2024-11-03,0.004640741647396587,0.0063699680089379295,-0.0017292263615413424,1.1997621577998905,1.0522614742003498
2024-11-10,-0.022610213615096145,-0.02520997389555276,0.002599760280456616,1.1726352791247263,1.025733989904463
2024-11-17,0.04299716301871801,0.019333720064361903,0.023663442954356108,1.223055269382752,1.045565243725777
2024-11-24,-0.009158323662723476,-0.0037487059143032444,-0.005409617748420232,1.2118541333683455,1.0416457271128323
2024-12-01,0.009293931115507727,0.01654923214735974,-0.007255301031852013,1.2231170222059142,1.058884164066128
2024-12-08,-0.0019141673222491814,0.006064453521670255,-0.007978620843919437,1.220775771570721,1.0653057178639396
2024-12-15,-0.022857941207044066,-0.043811376972424064,0.02095343576538,1.1928713507571735,1.0186332074677236
2024-12-22,0.025876761612433904,0.00252389332272961,0.023352868289704294,1.2237389983350189,1.021204129018362
2024-12-29,0.026780406542930353,0.015218909931110443,0.01156149661181991,1.2565112262128693,1.0367457426791704
2025-01-05,-0.010759066595527741,-0.007814633486328899,-0.0029444331091988424,1.2429923382520167,1.0286439546816208
2025-01-12,0.003997363919303451,0.005078846829688581,-0.0010814829103851292,1.2479610309769158,1.0338682797697338
2025-01-19,-0.022005460158002067,-0.010818311665363733,-0.011187148492638334,1.220499074231014,1.0226835704982513
2025-01-26,0.03120767326942927,0.028603780203233512,0.0026038930661957567,1.2585880105652565,1.0519361865662413
2025-02-02,0.018201128621978434,0.008514104924579826,0.009687023697398609,1.2814957328276348,1.0608924816326286
2025-02-09,-0.02587628411943544,-0.019346392758929444,-0.006529891360505996,1.2483353851471428,1.0403680390079684
2025-02-16,-0.0007272814712050804,-0.0071255737004290165,0.006398292229223937,1.2474274939516756,1.0329548198704464
