Date,Close
2024-05-27 00:00:00+05:30,22932.44921875
2024-05-28 00:00:00+05:30,22888.150390625
2024-05-29 00:00:00+05:30,22704.69921875
2024-05-30 00:00:00+05:30,22488.650390625
2024-05-31 00:00:00+05:30,22530.69921875
