Date,Close
2023-12-04 00:00:00+05:30,20686.80078125
2023-12-05 00:00:00+05:30,20855.099609375
2023-12-06 00:00:00+05:30,20937.69921875
2023-12-07 00:00:00+05:30,20901.150390625
2023-12-08 00:00:00+05:30,20969.400390625
