Heading,Source,Date,Symbol
"Top stock recommendations for March 20, 2025",Times of India,20 Mar 2025,GRASIM
Buy Grasim Industries; target of Rs 3093: ICICI Securities,Moneycontrol,19 Mar 2025,GRASIM
Hindalco repositions itself as a solutions company in hope of richer valuations,Mint,20 Mar 2025,GRASIM
"Grasim Industries Scaling Up Of Paint Business Exudes Confidence, ICICI Securities Says— Maintaining Buy",NDTV Profit,19 Mar 2025,GRASIM
Grasim Inds Share Price Highlights: Grasim Inds. Stock Price History,The Economic Times,21 Mar 2025,GRASIM
