Date,Open,High,Low,Close,Adj Close,Volume
2023-09-04,8284.9501953125,8594.0,8282.5498046875,8582.5498046875,8531.953125,620108
2023-09-05,8582.0,8600.0,8448.2001953125,8454.849609375,8405.005859375,210587
2023-09-06,8484.849609375,8556.7998046875,8444.099609375,8537.400390625,8487.0693359375,327847
2023-09-07,8537.400390625,8545.0,8430.0,8495.150390625,8445.068359375,203477
2023-09-08,8535.0,8550.0,8400.0,8430.5498046875,8380.8486328125,125962
