Heading,Source,Date,Symbol
"JM Financial maintains Buy on Larsen & Toubro; target price Rs 4,015",The Economic Times,1 Apr 2025,LT
JM Financial has Buy recommendation on L&T; 3 reasons why,Financial Express,28 Mar 2025,LT
L&T share price rises 3% on securing 'Large' order from Brigade Group,Business Standard,21 Mar 2025,LT
Can L&T's order wins pave way for re-rating? | Stock Market News,Mint,1 Apr 2025,LT
L&T bags 'large' orders for power transmission & distribution business; shares react,Business Today,1 Apr 2025,LT
Why Investors Shouldn't Be Surprised By Larsen & Toubro Limited's (NSE:LT) P/E,Simply Wall Street,20 Mar 2025,LT
L&T Share Price: Should you BUY largecap stock after historic order win from QatarEnergy LNG?,ET Now,27 Mar 2025,LT
"Trade Spotlight: How should you trade Larsen & Toubro, Narayana Hrudayalaya, JSW Energy, Bajaj...",Moneycontrol,3 Mar 2025,LT
"L&T slips nearly 2% as Rs 5,000 crore orders fail to lift sentiment; stock down 6.4% YTD",Zee Business,1 Apr 2025,LT
"L&T shares rally 2% as BNP Paribas, CLSA reaffirm outperform ratings",The Economic Times,27 Mar 2025,LT
