Heading,Source,Date,Symbol
ICICI Bank Share Price Highlights: ICICI Bank Stock Price History,The Economic Times,12 Mar 2025,ICICIBANK
"ICICI Bank up 3%; hits highest level in CY 2025, stock nears record high",Business Standard,18 Mar 2025,ICICIBANK
Why ICICI Bank Share Price is Rising,Equitymaster,18 Mar 2025,ICICIBANK
ICICI Securities becomes a wholly owned subsidiary company of ICICI Bank. Details here,Mint,25 Mar 2025,ICICIBANK
"Stocks To Buy Today, Brokerages Recommendation: GMR Airports, ICICI Bank, Jio Financial Services, Bajaj Finance and more",ET Now,13 Mar 2025,ICICIBANK
"ICICI Bank, Titan, HDFC Life, Bajaj Finance: 12 largecap stocks that BofA likes for 10% to 42% upside",Business Today,7 Mar 2025,ICICIBANK
"Top gainers and losers on March 18: ICICI Bank, L&T, Shriram Finance rise over 3%; check full list",Upstox,18 Mar 2025,ICICIBANK
ICICI Securities to Delist on March 24; ICICI Bank to Offer Shares at 67:100 Swap Ratio,Groww,18 Mar 2025,ICICIBANK
ICICI Bank Share Price Highlights: ICICI Bank Stock Price History,The Economic Times,11 Mar 2025,ICICIBANK
"ICICI Bank Ltd spurts 1.69%, rises for third straight session",Business Standard,18 Mar 2025,ICICIBANK
