Heading,Source,Date,Symbol
"Stocks to watch: Vodafone Idea, IRCTC, JSW Steel, HUDCO, Orchid Pharma, Power Grid Corp",Mint,13 Aug 2024,POWERGRID
Power Grid Corp Shares Slump 1% Despite Bagging Inter-State Project,Equitypandit,13 Aug 2024,POWERGRID
Power Grid declared as the successful bidder for transmission project in Rajasthan,Upstox,13 Aug 2024,POWERGRID
