Heading,Source,Date,Symbol
"Buy ONGC, target price Rs 290: Anand Rathi",The Economic Times,3 weeks ago,ONGC
Oil and Natural Gas Corp Shares Rise 2.06% in Today's Trading Session,Moneycontrol,4 weeks ago,ONGC
"ONGC Shares Touch Four-Month High, Oil India Extends Rally Amid Escalating Israel-Iran Tensions",NDTV Profit,4 weeks ago,ONGC
ONGC to Swiggy - Vinay Rajani of HDFC Sec suggests these 3 stocks to buy in the near-term,Mint,4 weeks ago,ONGC
ONGC set to foray into imported liquefied natural gas business by Q4FY26,Business Standard,3 weeks ago,ONGC
20% Upper Circuit: Stock hits upper circuit after securing order worth ₹107 Cr from ONGC,Trade Brains,4 weeks ago,ONGC
"Crude surges 7%: IGL, GAIL, HP, BP and other oil & gas stocks plunge on cost, supply worries",Financial Express,1 month ago,ONGC
"Up nearly 3x in 5 years, this Maharatna PSU stock may offer more upside ahead; analysts line up targets at Rs 260-309",Zee Business,3 weeks ago,ONGC
"ONGC, Oil India shares rally up to 5% as crude prices surge; OMCs, tyre, aviation stocks slide on cost con",The Economic Times,1 month ago,ONGC
United Drilling spurts on bagging Rs 108-cr order from ONGC,Business Standard,4 weeks ago,ONGC
