Heading,Source,Date,Symbol
ICICI Bank sells 18.8% stake in NIIT Institute of Finance Banking,The Economic Times,1 month ago,ICICIBANK
ICICI Bank divests 18.8% stake in IFBI with Rs 6.11 crore deal; NIIT Ltd now sole owner - Banking & Finance News,Financial Express,1 month ago,ICICIBANK
"Zacks Industry Outlook Highlights HSBC, ICICI Bank and Barclays",TradingView,1 month ago,ICICIBANK
ICICI Bank sells 18.8% stake in NIIT-IFBI to NIIT,CNBC TV18,1 month ago,ICICIBANK
"Buy, Sell Or Hold: ICICI Bank, Premier Energies, Tata Motors, Biocon — Ask Profit",NDTV Profit,3 weeks ago,ICICIBANK
HDFC Bank Ltd Slips 0.21%,Business Standard,1 month ago,ICICIBANK
"FDs, Senior Citizens, And Stock Market: Inside The Rs 4.58 Cr ICICI Bank Fraud",News18,1 month ago,ICICIBANK
"Block deals: Marshall Wace offloads stake in Eternal, ICICI Bank, Schaeffler India and M&M",Moneycontrol,1 month ago,ICICIBANK
Top firms see valuation dip: HDFC Bank lead Rs 1.65 lakh crore Mcap loss; tech stocks rise,The Times of India,4 weeks ago,ICICIBANK
"Stocks to buy or sell today: BSE, ICICI Bank among top 7 trading ideas for 13 June 2025",The Economic Times,1 month ago,ICICIBANK
