Heading,Source,Date,Symbol
ICICI Bank dethrones HDFC Bank on every financial metric. A power shift underway in Indian banking?,The Economic Times,23 Apr 2025,HDFCBANK
HDFC Bank shares slip 2% after hitting fresh record high; here's what analysts say,Business Today,23 Apr 2025,HDFCBANK
"HDFC Bank Q4 Business Update: Advances grow 7.7%, deposits rise 14%",CNBC TV18,3 Apr 2025,HDFCBANK
HDFC Bank's Q4FY25 results: Net profit up 6.7% aided by lower provisions,Business Standard,19 Apr 2025,HDFCBANK
HDFC Bank Ltd (HDB) Q4 2025 Earnings Call Highlights: Strong Deposit Growth and Pristine Asset ...,Yahoo Finance,20 Apr 2025,HDFCBANK
"HDFC Bank Q4 Preview: Modest profit, NII growth likely amid weak loan growth momentum",Moneycontrol,17 Apr 2025,HDFCBANK
"Stocks to Watch: Bajaj Finance, HDFC Bank, Mazagon Dock, Vedanta, DMart, and more",Mint,4 Apr 2025,HDFCBANK
Did ICICI Bank outperform HDFC Bank in the March 2025 quarter?,Financial Express,19 Apr 2025,HDFCBANK
"ICICI, HDFC bank share prices hit fresh records post March quarter earnings | Check details - Hindustan Times",Hindustan Times,21 Apr 2025,HDFCBANK
HDFC Bank and Shriram Finance poised to ride sectoral tailwinds; Motilal Oswal sees 12-18% upside scope,The Economic Times,6 Apr 2025,HDFCBANK
